462,"2-комн. квартира, 44,6 м²",12300000,Тимирязевский,Тимирязевская ,13,44,6,9,Евроремонт,1964,Кирпичный
463,"2-комн. квартира, 37 м²",7000000,Южное Медведково,Бабушкинская ,15,37,2,9,Косметический,1964,Блочный
464,"2-комн. квартира, 43,2 м²",7800000,Богородское,Бульвар Рокоссовского ,15,43,4,5,Евроремонт,1964,Кирпичный
465,"2-комн. квартира, 45,1 м²",7800000,Котловка,Нагорная ,16,45,9,9,Косметический,1964,Блочный
466,"2-комн. квартира, 51,7 м²",12490000,Ростокино,Улица Сергея Эйзенштейна,18,51,3,9,Евроремонт,1964,Кирпичный
467,"2-комн. квартира, 45,1 м²",7499999,Дмитровский,Лианозово ,3,45,2,9,Евроремонт,1965,Кирпичный
468,"2-комн. квартира, 45,4 м²",8300000,Измайлово,Измайловская ,4,45,2,5,Косметический,1965,Кирпичный
469,"2-комн. квартира, 37 м²",6800000,Кузьминки,Кузьминки ,5,37,5,9,Косметический,1965,Блочный
470,"2-комн. квартира, 36,9 м²",7000000,Бескудниковский,Верхние Лихоборы ,5,36,1,9,Косметический,1965,Панельный
471,"2-комн. квартира, 44 м²",8190000,Бескудниковский,Верхние Лихоборы ,5,44,9,9,Евроремонт,1965,Панельный
472,"2-комн. квартира, 38 м²",7400000,Южное Тушино,Сходненская ,6,38,4,12,Косметический,1965,Панельный
473,"2-комн. квартира, 45 м²",8200000,Южное Медведково,Бабушкинская ,8,45,1,8,Дизайнерский,1965,Кирпичный
474,"2-комн. квартира, 45 м²",6790000,Кузьминки,Кузьминки ,9,45,3,9,Косметический,1965,Монолитный
475,"2-комн. квартира, 38,4 м²",7500000,Зюзино,Калужская ,10,38,9,12,Косметический,1965,Блочный
476,"2-комн. квартира, 47 м²",10100000,Академический,Академическая ,10,47,6,9,Евроремонт,1965,Панельный
477,"2-комн. квартира, 42,9 м²",8400000,Войковский,Водный стадион ,11,42,9,9,Косметический,1965,Кирпичный
478,"2-комн. квартира, 39,5 м²",6700000,Кузьминки,Кузьминки ,12,39,12,12,Косметический,1965,Блочный
479,"2-комн. квартира, 43 м²",7800000,Кузьминки,Кузьминки ,12,43,4,9,Евроремонт,1965,Блочный
480,"2-комн. квартира, 43,8 м²",8500000,Ростокино,ВДНХ ,15,43,4,9,Косметический,1965,Кирпичный
481,"2-комн. квартира, 45,8 м²",8500000,Можайский,Кунцевская ,15,45,9,9,Косметический,1965,Панельный
482,"2-комн. квартира, 41,9 м²",8700000,Щукино,Щукинская ,17,41,6,9,Косметический,1965,Кирпичный
483,"2-комн. квартира, 49,6 м²",12800000,Алексеевский,Алексеевская ,1,49,7,12,Косметический,1966,Кирпичный
484,"2-комн. квартира, 37 м²",7000000,Соколиная гора,Соколиная гора ,3,37,1,9,Косметический,1966,Блочный
485,"2-комн. квартира, 53 м²",17500000,Пресненский,Краснопресненская ,4,53,4,9,Дизайнерский,1966,Кирпичный
486,"2-комн. квартира, 45,1 м²",8300000,Донской,Крымская ,4,45,4,5,Косметический,1966,Кирпичный
487,"2-комн. квартира, 40 м²",7400000,Южное Тушино,Планерная ,4,40,8,9,Косметический,1966,Панельный
488,"2-комн. квартира, 37,7 м²",7300000,Кузьминки,Кузьминки ,7,37,3,12,Евроремонт,1966,Блочный
489,"2-комн. квартира, 42 м²",8000000,Северное Измайлово,Щелковская ,7,42,6,12,Косметический,1966,Панельный
490,"2-комн. квартира, 38 м²",7500000,Тимирязевский,Окружная ,9,38,6,9,Косметический,1966,Блочный
491,"2-комн. квартира, 45,5 м²",8000000,Богородское,Бульвар Рокоссовского ,10,45,11,12,Косметический,1966,Блочный
492,"2-комн. квартира, 46 м²",7200000,Гольяново,Щелковская ,10,46,9,9,Косметический,1966,Кирпичный
493,"2-комн. квартира, 38,2 м²",8800000,Проспект Вернадского,Проспект Вернадского ,10,38,7,12,Косметический,1966,Панельный
494,"2-комн. квартира, 53 м²",7800000,Гольяново,Щелковская ,10,53,9,9,Косметический,1966,Панельный
495,"2-комн. квартира, 37,3 м²",8200000,Северное Медведково,Медведково ,13,37,2,9,Евроремонт,1966,Монолитный
496,"2-комн. квартира, 44,2 м²",7600000,Измайлово,Первомайская ,15,44,5,5,Косметический,1966,Блочный
497,"2-комн. квартира, 40 м²",7700000,Измайлово,Измайловская ,15,40,5,12,Косметический,1966,Блочный
498,"2-комн. квартира, 45 м²",6590000,Северное Измайлово,Щелковская ,15,45,5,9,Косметический,1966,Панельный
499,"2-комн. квартира, 37 м²",7190000,Кузьминки,Рязанский проспект ,15,37,5,9,Евроремонт,1966,Панельный
500,"2-комн. квартира, 39 м²",8500000,Таганский,Пролетарская ,18,39,10,12,Косметический,1966,Блочный
501,"2-комн. квартира, 45,6 м²",8000000,Гольяново,Щелковская ,18,45,8,9,Евроремонт,1966,Панельный
502,"2-комн. квартира, 45 м²",9985000,Раменки,Ломоносовский проспект ,20,45,5,5,Дизайнерский,1966,Кирпичный
503,"2-комн. квартира, 45 м²",7750000,Северное Измайлово,Щелковская ,27,45,3,12,Косметический,1966,Панельный
504,"2-комн. квартира, 43,6 м²",8500000,Новогиреево,Новогиреево ,3,43,7,9,Косметический,1967,Кирпичный
505,"2-комн. квартира, 45 м²",7800000,Восточное Измайлово,Первомайская ,3,45,4,9,Косметический,1967,Монолитный
506,"2-комн. квартира, 39 м²",8250000,Проспект Вернадского,Юго-Западная ,3,39,19,19,Косметический,1967,Панельный
507,"2-комн. квартира, 50 м²",8250000,Можайский,Рабочий поселок ,5,50,7,12,Косметический,1967,Панельный
508,"2-комн. квартира, 40,4 м²",8350000,Нагорный,Варшавская ,7,40,6,12,Евроремонт,1967,Блочный
509,"2-комн. квартира, 46 м²",7999000,Хорошево-Мневники,Октябрьское поле ,7,46,8,12,Косметический,1967,Блочный
510,"2-комн. квартира, 38,6 м²",6700000,Выхино-Жулебино,Выхино ,8,38,8,12,Косметический,1967,Блочный
511,"2-комн. квартира, 34,7 м²",8700000,Басманный,Электрозаводская ,10,34,4,9,Косметический,1967,Кирпичный
512,"2-комн. квартира, 38 м²",6800000,Кузьминки,Рязанский проспект ,10,38,9,9,Евроремонт,1967,Панельный
513,"2-комн. квартира, 43 м²",7100000,Покровское-Стрешнево,Щукинская ,10,43,1,8,Косметический,1967,Панельный
514,"2-комн. квартира, 35 м²",6500000,Текстильщики,Текстильщики ,11,35,6,9,Косметический,1967,Кирпичный
515,"2-комн. квартира, 44 м²",8300000,Текстильщики,Текстильщики ,11,44,9,9,Евроремонт,1967,Кирпичный
516,"2-комн. квартира, 44 м²",7800000,Коптево,Коптево ,12,44,12,12,Косметический,1967,Блочный
517,"2-комн. квартира, 38,6 м²",8200000,Головинский,Водный стадион ,12,38,12,12,Евроремонт,1967,Блочный
518,"2-комн. квартира, 41 м²",9390000,Раменки,Киевская ,12,41,3,5,Косметический,1967,Кирпичный
519,"2-комн. квартира, 45,2 м²",7500000,Ховрино,Речной вокзал ,15,45,4,9,Косметический,1967,Панельный
520,"2-комн. квартира, 48 м²",8000000,Царицыно,Кантемировская ,15,48,2,12,Косметический,1967,Панельный
521,"2-комн. квартира, 45 м²",6700000,Дмитровский,Селигерская ,27,45,3,9,Косметический,1967,Кирпичный
522,"2-комн. квартира, 42 м²",7900000,Коньково,Коньково ,2,42,4,14,Косметический,1968,Блочный
523,"2-комн. квартира, 46,5 м²",8350000,Можайский,Рабочий поселок ,3,46,1,9,Евроремонт,1968,Кирпичный
524,"2-комн. квартира, 39,5 м²",8400000,Можайский,Рабочий поселок ,3,39,9,9,Косметический,1968,Кирпичный
525,"2-комн. квартира, 47,7 м²",7500000,Царицыно,Царицыно ,4,47,1,12,Косметический,1968,Блочный
526,"2-комн. квартира, 38,6 м²",6850000,Выхино-Жулебино,Рязанский проспект ,4,38,3,12,Косметический,1968,Монолитный
527,"2-комн. квартира, 39 м²",7000000,Западное Дегунино,Селигерская ,4,39,6,12,Косметический,1968,Панельный
528,"2-комн. квартира, 38 м²",6450000,Выхино-Жулебино,Лермонтовский проспект ,5,38,6,12,Косметический,1968,Блочный
529,"2-комн. квартира, 45,3 м²",8600000,Очаково-Матвеевское,Озерная ,5,45,10,12,Косметический,1968,Панельный
530,"2-комн. квартира, 38 м²",8200000,Свиблово,Свиблово ,7,38,2,12,Дизайнерский,1968,Панельный
531,"2-комн. квартира, 44,5 м²",7800000,Преображенское,Преображенская площадь ,9,44,3,5,Косметический,1968,Панельный
532,"2-комн. квартира, 46 м²",8100000,Коньково,Коньково ,9,46,9,9,Косметический,1968,Панельный
533,"2-комн. квартира, 38 м²",7400000,Котловка,Нагорная ,10,38,2,12,Косметический,1968,Блочный
534,"2-комн. квартира, 43 м²",7700000,Хорошево-Мневники,Октябрьское поле ,10,43,1,9,Косметический,1968,Блочный
535,"2-комн. квартира, 42 м²",8500000,Алексеевский,ВДНХ ,10,42,1,12,Косметический,1968,Блочный
536,"2-комн. квартира, 40,5 м²",7900000,Нагатинский затон,Коломенская ,10,40,1,9,Косметический,1968,Кирпичный
537,"2-комн. квартира, 47 м²",7400000,Царицыно,Кантемировская ,10,47,1,9,Евроремонт,1968,Панельный
538,"2-комн. квартира, 43 м²",7900000,Северное Тушино,Планерная ,10,43,8,9,Косметический,1968,Панельный
539,"2-комн. квартира, 44 м²",8000000,Бабушкинский,Бабушкинская ,10,44,7,9,Косметический,1968,Панельный
540,"2-комн. квартира, 46 м²",8500000,Царицыно,Царицыно ,12,46,6,9,Евроремонт,1968,Панельный
541,"2-комн. квартира, 50,2 м²",8300000,Солнцево,Солнцево ,14,50,11,12,Косметический,1968,Блочный
542,"2-комн. квартира, 43,8 м²",8200000,Выхино-Жулебино,Выхино ,14,43,2,9,Евроремонт,1968,Монолитный
543,"2-комн. квартира, 45 м²",6950000,Перово,Перово ,15,45,1,12,Евроремонт,1968,Блочный
544,"2-комн. квартира, 44,3 м²",6450000,Кузьминки,Кузьминки ,15,44,9,9,Косметический,1968,Кирпичный
545,"2-комн. квартира, 45 м²",7500000,Кузьминки,Рязанский проспект ,15,45,7,9,Евроремонт,1968,Кирпичный
546,"2-комн. квартира, 44 м²",7900000,Хорошево-Мневники,Октябрьское поле ,15,44,2,9,Косметический,1968,Кирпичный
547,"2-комн. квартира, 44 м²",6800000,Царицыно,Царицыно ,15,44,2,9,Косметический,1968,Панельный
548,"2-комн. квартира, 44,9 м²",8149999,Северное Тушино,Сходненская ,20,44,4,12,Евроремонт,1968,Блочный
549,"2-комн. квартира, 43 м²",7700000,Новогиреево,Перово ,3,43,3,9,Косметический,1969,Кирпичный
550,"2-комн. квартира, 40 м²",6600000,Гольяново,Щелковская ,4,40,2,9,Косметический,1969,Кирпичный
551,"2-комн. квартира, 45,5 м²",7700000,Рязанский,Рязанский проспект ,5,45,11,12,Косметический,1969,Блочный
552,"2-комн. квартира, 40 м²",8500000,Новогиреево,Новогиреево ,5,40,5,12,Косметический,1969,Блочный
553,"2-комн. квартира, 40,6 м²",7590000,Измайлово,Щелковская ,5,40,8,9,Косметический,1969,Кирпичный
554,"2-комн. квартира, 45,7 м²",7300000,Царицыно,Царицыно ,5,45,5,9,Косметический,1969,Панельный
555,"2-комн. квартира, 45,7 м²",7300000,Царицыно,Царицыно ,5,45,5,9,Косметический,1969,Панельный
556,"2-комн. квартира, 44,6 м²",7400000,Выхино-Жулебино,Выхино ,5,44,3,10,Евроремонт,1969,Панельный
557,"2-комн. квартира, 46 м²",7850000,Царицыно,Кантемировская ,5,46,7,12,Евроремонт,1969,Панельный
558,"2-комн. квартира, 45 м²",8000000,Ховрино,Ховрино ,6,45,6,14,Евроремонт,1969,Блочный
559,"2-комн. квартира, 40 м²",8650000,Новогиреево,Перово ,6,40,5,12,Косметический,1969,Блочный
560,"2-комн. квартира, 50 м²",7450000,Выхино-Жулебино,Выхино ,6,50,7,12,Косметический,1969,Монолитный
561,"2-комн. квартира, 38,9 м²",8500000,Западное Дегунино,Ховрино ,8,38,6,12,Косметический,1969,Панельный
562,"2-комн. квартира, 43,4 м²",7500000,Перово,Перово ,9,43,1,12,Косметический,1969,Блочный
563,"2-комн. квартира, 44,2 м²",6450000,Выхино-Жулебино,Выхино ,9,44,1,9,Евроремонт,1969,Монолитный
564,"2-комн. квартира, 46,5 м²",8590000,Чертаново Северное,Южная ,9,46,8,9,Евроремонт,1969,Монолитный
565,"2-комн. квартира, 44 м²",7500000,Ивановское,Перово ,11,44,2,9,Косметический,1969,Блочный
566,"2-комн. квартира, 44,4 м²",7000000,Текстильщики,Текстильщики ,12,44,2,9,Косметический,1969,Панельный
567,"2-комн. квартира, 44 м²",7800000,Печатники,Печатники ,12,44,9,9,Евроремонт,1969,Панельный
568,"2-комн. квартира, 39,9 м²",7400000,Люблино,Братиславская ,13,39,2,9,Евроремонт,1969,Кирпичный
569,"2-комн. квартира, 44 м²",7750000,Печатники,Печатники ,13,44,9,9,Косметический,1969,Панельный
570,"2-комн. квартира, 45,3 м²",7500000,Чертаново Северное,Южная ,15,45,1,9,Косметический,1969,Монолитный
571,"2-комн. квартира, 45 м²",7300000,Текстильщики,Текстильщики ,15,45,7,9,Косметический,1969,Панельный
572,"2-комн. квартира, 46 м²",7300000,Текстильщики,Текстильщики ,16,46,8,9,Косметический,1969,Блочный
573,"2-комн. квартира, 43,7 м²",7200000,Выхино-Жулебино,Выхино ,16,43,2,9,Евроремонт,1969,Монолитный
574,"2-комн. квартира, 44,8 м²",8200000,Москворечье-Сабурово,Каширская ,16,44,4,9,Косметический,1969,Панельный
575,"2-комн. квартира, 38,9 м²",7600000,Царицыно,Царицыно ,17,38,9,12,Косметический,1969,Блочный
576,"2-комн. квартира, 45,7 м²",7300000,Царицыно,Царицыно ,19,45,5,9,Косметический,1969,Панельный
577,"2-комн. квартира, 51,7 м²",8500000,Рязанский,Рязанский проспект ,20,51,11,14,Косметический,1969,Кирпичный
578,"2-комн. квартира, 38,9 м²",8450000,Западное Дегунино,Ховрино ,28,38,6,12,Евроремонт,1969,Панельный
579,"2-комн. квартира, 43 м²",8350000,Чертаново Центральное,Пражская ,2,43,6,9,Косметический,1970,Монолитный
580,"2-комн. квартира, 46 м²",7500000,Печатники,Печатники ,3,46,4,9,Косметический,1970,Панельный
581,"2-комн. квартира, 45 м²",7990000,Южное Тушино,Планерная ,4,45,5,12,Евроремонт,1970,Блочный
582,"2-комн. квартира, 45 м²",6950000,Очаково-Матвеевское,Мичуринский проспект ,5,45,1,9,Косметический,1970,Блочный
583,"2-комн. квартира, 55 м²",8490000,Лосиноостровский,Бабушкинская ,5,55,4,9,Косметический,1970,Кирпичный
584,"2-комн. квартира, 44,4 м²",6569000,Вешняки,Выхино ,5,44,5,9,Косметический,1970,Панельный
585,"2-комн. квартира, 45 м²",8500000,Чертаново Центральное,Чертановская ,5,45,7,9,Косметический,1970,Панельный
586,"2-комн. квартира, 46 м²",8600000,Печатники,Печатники ,6,46,7,12,Евроремонт,1970,Блочный
587,"2-комн. квартира, 47,5 м²",8390000,Северное Тушино,Планерная ,6,47,2,9,Косметический,1970,Панельный
588,"2-комн. квартира, 45,2 м²",6950000,Выхино-Жулебино,Выхино ,7,45,11,14,Косметический,1970,Блочный
589,"2-комн. квартира, 38,5 м²",7249000,Выхино-Жулебино,Выхино ,7,38,12,12,Косметический,1970,Блочный
590,"2-комн. квартира, 44,2 м²",6900000,Ивановское,Новокосино ,7,44,1,9,Косметический,1970,Панельный
591,"2-комн. квартира, 48 м²",8700000,Вешняки,Выхино ,8,48,8,9,Косметический,1970,Панельный
592,"2-комн. квартира, 44,6 м²",8200000,Чертаново Центральное,Южная ,9,44,8,9,Евроремонт,1970,Монолитный
593,"2-комн. квартира, 39 м²",8640000,Чертаново Центральное,Пражская ,10,39,11,12,Косметический,1970,Блочный
594,"2-комн. квартира, 31,1 м²",5900000,Дмитровский,Алтуфьево ,10,31,8,9,Косметический,1970,Кирпичный
595,"2-комн. квартира, 46 м²",8300000,Чертаново Северное,Чертановская ,10,46,5,9,Косметический,1970,Монолитный
596,"2-комн. квартира, 46 м²",8400000,Люблино,Люблино ,10,46,1,9,Евроремонт,1970,Панельный
597,"2-комн. квартира, 39 м²",7600000,Чертаново Центральное,Южная ,12,39,13,14,Косметический,1970,Панельный
598,"2-комн. квартира, 45 м²",6650000,Вешняки,Выхино ,12,45,2,9,Косметический,1970,Панельный
599,"2-комн. квартира, 38,5 м²",7300000,Выхино-Жулебино,Выхино ,13,38,12,12,Евроремонт,1970,Блочный
600,"2-комн. квартира, 43 м²",8600000,Можайский,Кунцевская ,13,43,2,9,Дизайнерский,1970,Кирпичный
601,"2-комн. квартира, 37,5 м²",8500000,Можайский,Кунцевская ,15,37,6,9,Евроремонт,1970,Кирпичный
602,"2-комн. квартира, 47,1 м²",8600000,Можайский,Кунцевская ,17,47,1,12,Косметический,1970,Панельный
603,"2-комн. квартира, 45,2 м²",6950000,Выхино-Жулебино,Выхино ,25,45,11,14,Косметический,1970,Блочный
604,"2-комн. квартира, 53 м²",19000000,Арбат,Смоленская ,1,53,1,9,Евроремонт,1971,Кирпичный
605,"2-комн. квартира, 41 м²",6990000,Восточное Измайлово,Первомайская ,4,41,14,14,Евроремонт,1971,Блочный
606,"2-комн. квартира, 44,6 м²",7200000,Чертаново Южное,Улица Академика Янгеля,4,44,2,12,Косметический,1971,Блочный
607,"2-комн. квартира, 46,7 м²",7249000,Выхино-Жулебино,Выхино ,4,46,1,9,Евроремонт,1971,Монолитный
608,"2-комн. квартира, 44 м²",7850000,Новогиреево,Новогиреево ,5,44,2,9,Косметический,1971,Кирпичный
609,"2-комн. квартира, 41 м²",8500000,Выхино-Жулебино,Рязанский проспект ,7,41,5,9,Евроремонт,1971,Кирпичный
610,"2-комн. квартира, 46,6 м²",10450000,Таганский,Пролетарская ,8,46,6,9,Косметический,1971,Панельный
611,"2-комн. квартира, 47 м²",8700000,Северное Тушино,Планерная ,8,47,3,9,Косметический,1971,Панельный
612,"2-комн. квартира, 44 м²",7350000,Вешняки,Выхино ,9,44,2,9,Косметический,1971,Панельный
613,"2-комн. квартира, 40 м²",8300000,Чертаново Южное,Улица Академика Янгеля,9,40,11,12,Косметический,1971,Панельный
614,"2-комн. квартира, 46 м²",8200000,Лосиноостровский,Бабушкинская ,10,46,8,16,Косметический,1971,Блочный
615,"2-комн. квартира, 43,2 м²",8300000,Кунцево,Молодежная ,10,43,6,12,Косметический,1971,Панельный
616,"2-комн. квартира, 44,1 м²",6490000,Вешняки,Новогиреево ,10,44,6,9,Косметический,1971,Панельный
617,"2-комн. квартира, 47 м²",7400000,Вешняки,Новогиреево ,10,47,5,9,Косметический,1971,Панельный
618,"2-комн. квартира, 47,3 м²",7500000,Дмитровский,Селигерская ,10,47,1,9,Косметический,1971,Панельный
619,"2-комн. квартира, 46 м²",7050000,Вешняки,Новогиреево ,13,46,3,9,Евроремонт,1971,Панельный
620,"2-комн. квартира, 44,2 м²",7000000,Чертаново Южное,Улица Академика Янгеля,14,44,5,9,Косметический,1971,Блочный
621,"2-комн. квартира, 45 м²",7300000,Восточное Дегунино,Селигерская ,15,45,6,9,Косметический,1971,Панельный
622,"2-комн. квартира, 52 м²",7690000,Восточное Дегунино,Селигерская ,15,52,2,9,Евроремонт,1971,Панельный
623,"2-комн. квартира, 46 м²",7200000,Чертаново Южное,Улица Академика Янгеля,19,46,5,9,Косметический,1971,Панельный
624,"2-комн. квартира, 43 м²",6950000,Восточное Измайлово,Первомайская ,20,43,14,14,Евроремонт,1971,Блочный
625,"2-комн. квартира, 46 м²",6650000,Вешняки,Новогиреево ,20,46,1,9,Евроремонт,1971,Панельный
626,"2-комн. квартира, 50 м²",15800000,Якиманка,Полянка ,1,50,15,15,Дизайнерский,1972,Блочный
627,"2-комн. квартира, 46 м²",7400000,Чертаново Южное,Улица Академика Янгеля,4,46,4,9,Косметический,1972,Панельный
628,"2-комн. квартира, 42 м²",7300000,Бирюлево Восточное,Царицыно ,5,42,2,14,Евроремонт,1972,Блочный
629,"2-комн. квартира, 45 м²",8500000,Теплый Стан,Теплый Стан ,5,45,6,9,Косметический,1972,Панельный
630,"2-комн. квартира, 45 м²",7999999,Можайский,Молодежная ,6,45,9,9,Косметический,1972,Панельный
631,"2-комн. квартира, 46 м²",7200000,Рязанский,Рязанский проспект ,8,46,7,9,Косметический,1972,Панельный
632,"2-комн. квартира, 45 м²",8250000,Рязанский,Кузьминки ,8,45,7,9,Косметический,1972,Панельный
633,"2-комн. квартира, 44,3 м²",7000000,Ивановское,Новогиреево ,10,44,8,9,Косметический,1972,Панельный
634,"2-комн. квартира, 38 м²",8200000,Зюзино,Каховская ,10,38,6,14,Косметический,1972,Панельный
635,"2-комн. квартира, 45 м²",8500000,Головинский,Водный стадион ,10,45,13,14,Косметический,1972,Панельный
636,"2-комн. квартира, 43 м²",8640000,Чертаново Южное,Улица Академика Янгеля,10,43,5,12,Косметический,1972,Панельный
637,"2-комн. квартира, 44 м²",7100000,Чертаново Южное,Улица Академика Янгеля,12,44,10,12,Косметический,1972,Блочный
638,"2-комн. квартира, 38,3 м²",7500000,Чертаново Центральное,Пражская ,12,38,13,14,Косметический,1972,Блочный
639,"2-комн. квартира, 35 м²",7500000,Текстильщики,Печатники ,15,35,4,9,Евроремонт,1972,Кирпичный
640,"2-комн. квартира, 44,5 м²",8500000,Савеловский,Динамо ,18,44,3,14,Косметический,1972,Панельный
641,"2-комн. квартира, 46 м²",6990000,Вешняки,Выхино ,34,46,9,9,Косметический,1972,Панельный
642,"2-комн. квартира, 40 м²",7500000,Перово,Шоссе Энтузиастов ,3,40,11,12,Косметический,1973,Блочный
643,"2-комн. квартира, 38,7 м²",8490000,Коньково,Калужская ,4,38,14,14,Косметический,1973,Панельный
644,"2-комн. квартира, 47,3 м²",8300000,Покровское-Стрешнево,Тушинская ,6,47,3,14,Евроремонт,1973,Блочный
645,"2-комн. квартира, 34,5 м²",7950000,Донской,Крымская ,6,34,3,9,Косметический,1973,Кирпичный
646,"2-комн. квартира, 45,2 м²",7100000,Гольяново,Щелковская ,7,45,3,14,Косметический,1973,Блочный
647,"2-комн. квартира, 51 м²",7900000,Чертаново Южное,Улица Академика Янгеля,7,51,5,12,Косметический,1973,Блочный
648,"2-комн. квартира, 48,7 м²",7400000,Текстильщики,Нижегородская ,7,48,1,12,Косметический,1973,Панельный
649,"2-комн. квартира, 48,5 м²",8500000,Северное Медведково,Медведково ,7,48,1,9,Косметический,1973,Панельный
650,"2-комн. квартира, 38 м²",7200000,Ивановское,Новогиреево ,8,38,6,12,Косметический,1973,Блочный
651,"2-комн. квартира, 45,4 м²",7700000,Чертаново Южное,Улица Академика Янгеля,9,45,5,9,Косметический,1973,Панельный
652,"2-комн. квартира, 51,4 м²",8000000,Выхино-Жулебино,Выхино ,10,51,9,12,Косметический,1973,Блочный
653,"2-комн. квартира, 52 м²",7500000,Выхино-Жулебино,Выхино ,13,52,8,12,Косметический,1973,Блочный
654,"2-комн. квартира, 45 м²",6500000,Косино-Ухтомский,Улица Дмитриевского ,15,45,7,9,Косметический,1973,Панельный
655,"2-комн. квартира, 45,6 м²",7800000,Теплый Стан,Теплый Стан ,15,45,3,9,Косметический,1973,Панельный
656,"2-комн. квартира, 42,6 м²",8499999,Текстильщики,Текстильщики ,15,42,7,9,Косметический,1973,Панельный
657,"2-комн. квартира, 45 м²",7200000,Теплый Стан,Теплый Стан ,17,45,1,9,Косметический,1973,Панельный
658,"2-комн. квартира, 48 м²",7200000,Ивановское,Новогиреево ,29,48,8,12,Косметический,1973,Панельный
659,"2-комн. квартира, 44,2 м²",6999999,Орехово-Борисово Северное,Красногвардейская ,4,44,1,9,Косметический,1974,Панельный
660,"2-комн. квартира, 50,2 м²",13600000,Филевский парк,Филевский парк ,5,50,7,12,Евроремонт,1974,Кирпичный
661,"2-комн. квартира, 38,2 м²",7800000,Очаково-Матвеевское,Озерная ,5,38,1,14,Косметический,1974,Панельный
662,"2-комн. квартира, 43 м²",8200000,Орехово-Борисово Северное,Орехово ,5,43,7,9,Косметический,1974,Панельный
663,"2-комн. квартира, 39 м²",8400000,Очаково-Матвеевское,Озерная ,5,39,3,14,Евроремонт,1974,Панельный
664,"2-комн. квартира, 39,4 м²",7450000,Южное Тушино,Сходненская ,6,39,2,14,Косметический,1974,Панельный
665,"2-комн. квартира, 50 м²",8500000,Ивановское,Новокосино ,7,50,10,14,Косметический,1974,Блочный
666,"2-комн. квартира, 63 м²",17300000,Аэропорт,Аэропорт ,7,63,12,12,Косметический,1974,Кирпичный
667,"2-комн. квартира, 63 м²",17300000,Аэропорт,Аэропорт ,7,63,12,12,Косметический,1974,Кирпичный
668,"2-комн. квартира, 44 м²",7990000,Орехово-Борисово Северное,Орехово ,8,44,6,9,Косметический,1974,Панельный
669,"2-комн. квартира, 47 м²",8000000,Орехово-Борисово Южное,Домодедовская ,8,47,1,9,Дизайнерский,1974,Панельный
670,"2-комн. квартира, 45 м²",8000000,Ховрино,Ховрино ,10,45,7,14,Косметический,1974,Блочный
671,"2-комн. квартира, 40,1 м²",8100000,Ховрино,Ховрино ,10,40,8,14,Евроремонт,1974,Блочный
672,"2-комн. квартира, 45,2 м²",8200000,Бибирево,Бибирево ,10,45,7,9,Косметический,1974,Панельный
673,"2-комн. квартира, 42,4 м²",8300000,Нагатино-Садовники,Коломенская ,14,42,8,14,Косметический,1974,Блочный
674,"2-комн. квартира, 48 м²",8500000,Богородское,Бульвар Рокоссовского ,15,48,7,9,Косметический,1974,Монолитный
675,"2-комн. квартира, 38 м²",8700000,Головинский,Водный стадион ,15,38,5,14,Евроремонт,1974,Панельный
676,"2-комн. квартира, 44 м²",7150000,Орехово-Борисово Южное,Домодедовская ,18,44,6,9,Косметический,1974,Панельный
677,"2-комн. квартира, 45 м²",7100000,Орехово-Борисово Северное,Шипиловская ,20,45,3,9,Косметический,1974,Панельный
678,"2-комн. квартира, 44 м²",8000000,Царицыно,Царицыно ,30,44,5,9,Евроремонт,1974,Блочный
679,"2-комн. квартира, 45 м²",8500000,Лосиноостровский,Медведково ,4,45,8,9,Косметический,1975,Монолитный
680,"2-комн. квартира, 44,7 м²",7550000,Орехово-Борисово Южное,Домодедовская ,5,44,7,12,Косметический,1975,Панельный
681,"2-комн. квартира, 47,2 м²",7600000,Орехово-Борисово Южное,Домодедовская ,5,47,4,9,Евроремонт,1975,Панельный
682,"2-комн. квартира, 45 м²",8000000,Отрадное,Отрадное ,7,45,6,9,Косметический,1975,Панельный
683,"2-комн. квартира, 47,2 м²",7738999,Орехово-Борисово Южное,Домодедовская ,10,47,4,9,Косметический,1975,Панельный
684,"2-комн. квартира, 46 м²",7850000,Южное Тушино,Сходненская ,10,46,5,14,Косметический,1975,Панельный
685,"2-комн. квартира, 44,6 м²",8000000,Орехово-Борисово Северное,Домодедовская ,10,44,8,9,Косметический,1975,Панельный
686,"2-комн. квартира, 51 м²",9990000,Хорошево-Мневники,Октябрьское поле ,12,51,16,16,Косметический,1975,Панельный
687,"2-комн. квартира, 46,2 м²",7550000,Орехово-Борисово Северное,Орехово ,12,46,1,12,Косметический,1975,Панельный
688,"2-комн. квартира, 44 м²",7100000,Орехово-Борисово Южное,Домодедовская ,13,44,7,9,Косметический,1975,Панельный
689,"2-комн. квартира, 46 м²",7200000,Восточное Дегунино,Селигерская ,15,46,1,9,Косметический,1975,Панельный
690,"2-комн. квартира, 45 м²",7590000,Орехово-Борисово Северное,Домодедовская ,15,45,9,9,Евроремонт,1975,Панельный
691,"2-комн. квартира, 47 м²",7739000,Орехово-Борисово Южное,Домодедовская ,15,47,4,9,Косметический,1975,Панельный
692,"2-комн. квартира, 44,2 м²",7900000,Отрадное,Отрадное ,18,44,5,9,Косметический,1975,Панельный
